  -2.8200000000000003       -3.0034309313292209E-003 -0.97336124152378822     
  -2.7600000000000002       -5.0316868159731567E-003 -0.95313378707652152     
  -2.7000000000000002       -8.2297470490200527E-003 -0.92774348632681136     
  -2.6400000000000001       -1.3141238712646655E-002 -0.89762759642736201     
  -2.5800000000000001       -2.0486277647979740E-002 -0.86329397741093350     
  -2.5200000000000000       -3.1179326997954546E-002 -0.82530686848229973     
  -2.4600000000000000       -4.6328405328162216E-002 -0.78427151375530746     
  -2.4000000000000004       -6.7205512739749812E-002 -0.74081822065375313     
  -2.3400000000000003       -9.5178614502347589E-002 -0.69558643345124904     
  -2.2800000000000002      -0.13159845503703416      -0.64920937660377709     
  -2.2200000000000002      -0.17763933359513465      -0.60229977034551196     
  -2.1600000000000001      -0.23410161634558260      -0.55543704846687936     
  -2.1000000000000001      -0.30119421191220336      -0.50915642022147878     
  -2.0400000000000000      -0.37832562968807770      -0.46394002045065252     
  -1.9800000000000004      -0.46394002109164806      -0.42021029000617255     
  -1.9199999999999999      -0.55543704869801969      -0.37832562795262925     
  -1.8600000000000003      -0.64920937668514589      -0.33857826289086662     
  -1.7999999999999998      -0.74081822068171987      -0.30119420732502056     
  -1.7400000000000002      -0.82530686849168156      -0.26633508957658353     
  -1.6799999999999997      -0.89762759643043533      -0.23410160450816095     
  -1.6200000000000001      -0.95313378707749830      -0.20453828830767967     
  -1.5600000000000005      -0.98807171286190398      -0.17763930377255491     
  -1.5000000000000000      -0.99999999999990818      -0.15335491993328854     
  -1.4400000000000004      -0.98807171286162665      -0.13159838168532284     
  -1.3799999999999999      -0.95313378707652319      -0.11225288898487057     
  -1.3200000000000003      -0.89762759642736190       -9.5178438364689949E-002
  -1.2599999999999998      -0.82530686848229962       -8.0218319137411079E-002
  -1.2000000000000002      -0.74081822065375313       -6.7205099814808295E-002
  -1.1400000000000006      -0.64920937660377820       -5.5965984326303113E-002
  -1.0800000000000001      -0.55543704846687936       -4.6327460251699773E-002
  -1.0200000000000005      -0.46394002045065336       -3.8119200600975990E-002
 -0.95999999999999996      -0.37832562795262925       -3.1177215261532262E-002
 -0.90000000000000036      -0.30119420732502167       -2.5346277157555736E-002
 -0.83999999999999986      -0.23410160450816095       -2.0481670953542620E-002
 -0.78000000000000025      -0.17763930377255491       -1.6450328720796208E-002
 -0.72000000000000064      -0.13159838168532317       -1.3131427650319301E-002
 -0.66000000000000014       -9.5178438364689949E-002  -1.0416530180994869E-002
 -0.60000000000000053       -6.7205099814808461E-002  -8.2093475456088815E-003
 -0.54000000000000004       -4.6327460251699773E-002  -6.4252045539901709E-003
 -0.48000000000000043       -3.1177215261532342E-002  -4.9902773062477914E-003
 -0.41999999999999993       -2.0481670953542620E-002  -3.8406673159602726E-003
 -0.36000000000000032       -1.3131427650319301E-002  -2.9213660181719552E-003
 -0.29999999999999982       -8.2093475456088590E-003  -2.1851535442344379E-003
 -0.24000000000000021       -4.9902773062477914E-003  -1.5914655614580578E-003
 -0.18000000000000060       -2.9213660181719634E-003  -1.1052523841166692E-003
 -0.12000000000000011       -1.5914655614580578E-003  -6.9584583899503941E-004
  -6.0000000000000497E-002  -6.9584583899504526E-004  -3.3584179122274479E-004
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   5.9999999999999609E-002   6.9584583899503366E-004   3.3584179122273975E-004
  0.12000000000000011        1.5914655614580578E-003   6.9584583899503941E-004
  0.17999999999999972        2.9213660181719413E-003   1.1052523841166635E-003
  0.24000000000000021        4.9902773062477914E-003   1.5914655614580578E-003
  0.29999999999999982        8.2093475456088590E-003   2.1851535442344379E-003
  0.35999999999999943        1.3131427650319234E-002   2.9213660181719413E-003
  0.41999999999999993        2.0481670953542620E-002   3.8406673159602726E-003
  0.47999999999999954        3.1177215261532176E-002   4.9902773062477776E-003
  0.54000000000000004        4.6327460251699773E-002   6.4252045539901709E-003
  0.59999999999999964        6.7205099814808114E-002   8.2093475456088590E-003
  0.66000000000000014        9.5178438364689949E-002   1.0416530180994869E-002
  0.71999999999999975       0.13159838168532248        1.3131427650319267E-002
  0.77999999999999936       0.17763930377255432        1.6450328720796135E-002
  0.83999999999999986       0.23410160450816095        2.0481670953542620E-002
  0.89999999999999947       0.30119420732502006        2.5346277157555667E-002
  0.95999999999999996       0.37832562795262925        3.1177215261532262E-002
   1.0199999999999996       0.46394002045065252        3.8119200600975962E-002
   1.0800000000000001       0.55543704846687936        4.6327460251699773E-002
   1.1399999999999997       0.64920937660377720        5.5965984326302967E-002
   1.1999999999999993       0.74081822065375047        6.7205099814808114E-002
   1.2599999999999998       0.82530686848229962        8.0218319137411079E-002
   1.3199999999999994       0.89762759642736201        9.5178438364689713E-002
   1.3799999999999999       0.95313378707652319       0.11225288898487057     
   1.4399999999999995       0.98807171286162487       0.13159838168532248     
   1.5000000000000000       0.99999999999990818       0.15335491993328854     
   1.5599999999999996       0.98807171286190576       0.17763930377255482     
   1.6200000000000001       0.95313378707749830       0.20453828830767967     
   1.6799999999999997       0.89762759643043533       0.23410160450816095     
   1.7399999999999993       0.82530686849168167       0.26633508957658308     
   1.7999999999999998       0.74081822068171987       0.30119420732502056     
   1.8599999999999994       0.64920937668514822       0.33857826289086601     
   1.9199999999999999       0.55543704869801969       0.37832562795262925     
   1.9799999999999995       0.46394002109164811       0.42021029000617183     
   2.0399999999999991       0.37832562968807898       0.46394002045065252     
   2.0999999999999996       0.30119421191220341       0.50915642022147878     
   2.1600000000000001       0.23410161634558260       0.55543704846687936     
   2.2199999999999989       0.17763933359513659       0.60229977034551097     
   2.2799999999999994       0.13159845503703507       0.64920937660377720     
   2.3399999999999999        9.5178614502348269E-002  0.69558643345124782     
   2.4000000000000004        6.7205512739749812E-002  0.74081822065375313     
   2.4599999999999991        4.6328405328162708E-002  0.78427151375530879     
   2.5199999999999996        3.1179326997954771E-002  0.82530686848229962     
   2.5800000000000001        2.0486277647979740E-002  0.86329397741093350     
   2.6400000000000006        1.3141238712646608E-002  0.89762759642736190     
   2.6999999999999993        8.2297470490201412E-003  0.92774348632681158     
   2.7599999999999998        5.0316868159731394E-003  0.95313378707652319     
   2.8200000000000003        3.0034309313292209E-003  0.97336124152378822     
   2.8799999999999990        1.7502441263581015E-003  0.98807171286162487     
   2.9399999999999995        9.9576427507726923E-004  0.99700449550320269     
   3.0000000000000000        5.5308437014783753E-004  0.99999999999990818     
   3.0600000000000005        2.9991843608222034E-004  0.99700449550332171     
   3.1199999999999992        1.5877856490002253E-004  0.98807171286190576     
   3.1799999999999997        8.2064913157253499E-005  0.97336124152432402     
   3.2400000000000002        4.1409509725347898E-005  0.95313378707749830     
   3.2999999999999989        2.0399503411172281E-005  0.92774348632854919     
   3.3599999999999994        9.8110623273522939E-006  0.89762759643043533     
   3.4199999999999999        4.6066944370861614E-006  0.86329397741631941     
   3.4800000000000004        2.1117364222066115E-006  0.82530686849168156     
   3.5399999999999991        9.4507646252602082E-007  0.78427151377156012     
   3.5999999999999996        4.1292494158733158E-007  0.74081822068171987     
   3.6600000000000001        1.7613765798223122E-007  0.69558643349909544     
   3.7199999999999989        7.3351711448384015E-008  0.64920937668514822     
   3.7799999999999994        2.9822580364959928E-008  0.60229977048306660     
   3.8399999999999999        1.1837421617474661E-008  0.55543704869801969     
   3.9000000000000004        4.5871817466475404E-009  0.50915642060755062     
   3.9599999999999991        1.7354484227941173E-009  0.46394002109164811     
   4.0199999999999996        6.4099465344636180E-010  0.42021029106405289     
   4.0800000000000001        2.3113942871074990E-010  0.37832562968807770     
   4.1399999999999988        8.1371176717980111E-011  0.33857826572083588     
   4.1999999999999993        2.7966884559269969E-011  0.30119421191220341     
   4.2599999999999998        9.3841408040105982E-012  0.26633509696760471     
   4.3200000000000003        3.0741274839199572E-012  0.23410161634558260     
   4.3799999999999990        9.8316444484591653E-013  0.20453830715302357     
   4.4399999999999995        3.0697809550979725E-013  0.17763933359513531     
   4.5000000000000000        9.3576229688403073E-014  0.15335496684492900     
   4.5599999999999987        2.7848424529331428E-014  0.13159845503703507     
   4.6199999999999992        8.0911946886720627E-015  0.11225300299255322     
   4.6799999999999997        2.2950999526353746E-015   9.5178614502348269E-002
   4.7400000000000002        6.3557599970789348E-016   8.0218589635717680E-002
   4.7999999999999989        1.7183447759317173E-016   6.7205512739750048E-002
   4.8599999999999994        4.5355510238725469E-017   5.5966610899647426E-002
   4.9199999999999999        1.1687637671122743E-017   4.6328405328162216E-002
   4.9800000000000004        2.9403589739877756E-018   3.8120617556479101E-002
   5.0399999999999991        7.2218905444259527E-019   3.1179326997954771E-002
   5.0999999999999996        1.7317228272655904E-019   2.5349405522725011E-002
   5.1600000000000001        4.0539911292541115E-020   2.0486277647979740E-002
   5.2199999999999989        9.2653992665233544E-021   1.6457071758747419E-002
   5.2799999999999994        2.0673900221784858E-021   1.3141238712646702E-002
   5.3399999999999999        4.5035773420949575E-022   1.0430719798817836E-002
   5.4000000000000004        9.5778882918879431E-023   8.2297470490200527E-003
   5.4599999999999991        1.9886522318600176E-023   6.4543561760919653E-003
   5.5199999999999996        4.0311118526195244E-024   5.0316868159731394E-003
   5.5800000000000001        7.9775179149393445E-025   3.8991371262708510E-003
   5.6399999999999988        1.5413017088104329E-025   3.0034309313292104E-003
   5.6999999999999993        2.9072639567354136E-026   2.2996461861249542E-003
   5.7599999999999998        5.3537513967497304E-027   1.7502441263580768E-003
   5.8200000000000003        9.6251802169091954E-028   1.3241295219576493E-003
   5.8799999999999990        1.6894154876827635E-028   9.9576427507726923E-004
   5.9399999999999995        2.8949495863369219E-029   7.4434940723057223E-004
   6.0000000000000000        4.8430892398787990E-030   5.5308437014783753E-004
